Datum;Uhrzeit;Deutschland/Luxemburg[€/MWh];Dänemark 1[€/MWh];Dänemark 2[€/MWh];Frankreich[€/MWh];Italien (Nord)[€/MWh];Niederlande[€/MWh];Polen[€/MWh];Schweden 4[€/MWh];Schweiz[€/MWh];Slowenien[€/MWh];Tschechien[€/MWh];Ungarn[€/MWh];Österreich[€/MWh];Deutschland/Österreich/Luxemburg[€/MWh];Belgien[€/MWh];Norwegen 2[€/MWh]
11.04.2019;07:00;56,4;56,4;56,4;56,4;71,5;56,4;-;56,4;57,42;56,4;56,77;73,03;56,4;-;56,4;54,6
11.04.2019;08:00;59,24;59,24;60,7;59,24;75;59,24;-;60,7;60,57;75;59,9;80,06;59,24;-;59,24;57,34
11.04.2019;09:00;51,7;51,7;52,97;51,7;75;51,7;-;52,97;54,14;75;53,17;82,23;51,7;-;51,7;50,04
11.04.2019;10:00;48,55;48,55;49,75;48,55;74,5;48,55;-;49,75;50;48,55;49,3;72,09;48,55;-;48,55;48,55
11.04.2019;11:00;45,98;47,5;47,5;45,98;72,5;45,98;-;47,5;49,25;45,98;48;68,23;45,98;-;45,98;47,5
11.04.2019;12:00;43,95;47,44;49,93;43,95;60;43,95;-;49,93;47,03;60;44,88;63,91;43,95;-;43,95;47,44
11.04.2019;13:00;39,86;47,48;48,67;39,86;59,03;39,86;-;48,67;43,47;59,03;43,8;60,39;39,86;-;39,86;47,48
11.04.2019;14:00;38,9;45,96;45,96;38,9;69,59;38,9;-;45,96;40,59;38,9;42,06;60,18;38,9;-;38,9;45,96
11.04.2019;15:00;39,28;45,28;45,28;39,28;72,5;39,28;-;45,28;41,1;39,28;42;58,49;39,28;-;39,28;45,28
11.04.2019;16:00;39;46,05;46,05;39;74,5;39;-;46,05;41,77;39;42;59,03;39;-;39;46,05
11.04.2019;17:00;43,92;46,27;46,27;43,92;59,07;43,92;-;46,27;47,66;43,92;45,49;59,19;43,92;-;43,92;46,27
11.04.2019;18:00;47,69;47,69;47,69;47,69;60;47,69;-;47,69;50,18;47,69;49,31;61,01;47,69;-;47,69;47,69
11.04.2019;19:00;54,02;54,02;54,02;54,02;69,95;54,02;-;54,02;51,9;69,95;52,11;76,13;54,02;-;54,02;48,75
11.04.2019;20:00;52,99;52,99;52,99;52,99;72;52,99;-;52,99;51,19;72;51,28;78,77;52,99;-;52,99;49,35
11.04.2019;21:00;49,02;49,02;49,02;49,02;64,35;49,02;-;47,96;49,34;49,02;48,49;64,95;49,02;-;49,02;47,96
11.04.2019;22:00;47,2;47,2;47,2;47,2;55,86;47,2;-;47,2;48,27;47,2;47,1;56,39;47,2;-;47,2;47,2
11.04.2019;23:00;44,05;44,05;45,11;44,05;53,53;44,05;-;45,11;44,98;44,05;44,06;46,68;44,05;-;44,05;45,11
12.04.2019;00:00;39,59;42,26;44;39,59;56,49;39,59;-;44;41,83;39,59;39,59;39,59;39,59;-;39,59;44
12.04.2019;01:00;39,01;43,68;43,68;39,01;55,26;39,01;-;43,68;39,87;39,01;38,11;38,11;39,01;-;39,01;43,68
12.04.2019;02:00;37,95;43,59;43,59;37,95;55,26;37,95;-;43,59;39,66;37,95;38,16;38,16;37,95;-;37,95;43,59
12.04.2019;03:00;37,22;43,7;43,7;37,22;54;37,22;-;43,7;39,09;37,22;37,85;37,85;37,22;-;37,22;43,7
12.04.2019;04:00;37,5;44,19;44,19;37,5;52,6;37,5;-;44,19;39,19;37,5;38,5;38,5;37,5;-;37,5;44,19
12.04.2019;05:00;41,05;43,82;45,92;41,05;55,65;41,05;-;45,92;41,29;41,05;40,82;40,82;41,05;-;41,05;45,92
12.04.2019;06:00;49,62;49,62;47,52;49,62;62;49,62;-;47,52;49,93;49,62;50,98;50,98;49,62;-;49,62;47,52
12.04.2019;07:00;58,98;58,98;58,98;58,98;70;58,98;-;58,98;59,74;70;58,36;65,35;58,98;-;58,98;57,09
12.04.2019;08:00;60,08;60,08;60,08;60,08;72,03;60,08;-;60,08;62,91;72,03;60,8;70;60,08;-;60,08;58,16
12.04.2019;09:00;51,55;51,55;51,55;51,55;72,03;51,55;-;51,55;55,37;72,03;53,5;71,21;51,55;-;51,55;49,9
12.04.2019;10:00;48,97;48,97;48,97;48,97;70;48,97;-;48,97;50,96;70;50,07;67,95;48,97;-;48,97;48,4
12.04.2019;11:00;46,99;46,99;46,99;46,99;67;46,99;-;46,99;47,2;67;47,2;65,48;46,99;-;46,99;46,99
12.04.2019;12:00;45,1;45,95;45,95;45,1;57,65;45,1;-;45,95;46,35;57,65;46,29;62;45,1;-;45,1;45,95
12.04.2019;13:00;44,11;45,2;45,2;44,11;56,76;44,11;-;45,2;44,32;56,76;43,96;59,93;44,11;-;44,11;45,2
12.04.2019;14:00;42,11;44,15;44,15;42,11;58;42,11;-;44,15;41,8;58;41,14;59,55;42,11;-;42,11;44,15
12.04.2019;15:00;40,67;43,57;43,57;40,67;58,65;40,67;-;43,57;41,34;58,65;40,85;58,89;40,67;-;40,67;43,57
12.04.2019;16:00;38,57;43,61;43,61;38,57;59,11;38,57;-;43,61;41,13;59,11;40,56;58,39;38,57;-;38,57;43,61
12.04.2019;17:00;41,73;41,73;44;41,73;59,11;41,73;-;44;43,27;59,11;43,48;59,57;41,73;-;41,73;44
12.04.2019;18:00;46,43;46,43;45,72;46,43;60;46,43;-;45,72;47,52;60;47,1;60,22;46,43;-;46,43;45,72
12.04.2019;19:00;48,43;48,43;48,43;48,43;71,9;48,43;-;47,27;50,84;71,9;49,87;71,2;48,43;-;48,43;46,88
12.04.2019;20:00;48,08;48,08;48,08;48,08;72,03;48,08;-;47,02;50,82;72,03;50,25;73,04;48,08;-;48,08;47,02
12.04.2019;21:00;45,36;45,36;45,36;45,36;59,23;45,36;-;45,36;47,96;59,23;47;58,39;45,36;-;45,36;45,36
12.04.2019;22:00;45,27;45,27;44,72;45,27;56,76;45,27;-;44,72;47,22;56,76;45,75;48,04;45,27;-;45,27;44,72
12.04.2019;23:00;43,27;43,27;43,83;43,27;53,72;43,27;-;43,83;44,59;43,27;42,77;43,31;43,27;-;43,27;43,83
13.04.2019;00:00;44,78;44,78;44,78;44,78;53,77;44,78;-;44,78;45,06;44,78;43,56;43,56;44,78;-;44,78;44,78
13.04.2019;01:00;43,53;43,89;43,89;43,62;53,64;43,47;-;43,89;42,75;43,54;41,35;41,35;43,54;-;43,49;43,89
13.04.2019;02:00;42,36;43,41;43,41;42,36;52,6;42,36;-;43,41;40,43;42,36;39,9;39,9;42,36;-;42,36;43,41
13.04.2019;03:00;40,11;43,09;43,09;40,11;52;40,11;-;43,09;38,89;40,11;38,66;38,66;40,11;-;40,11;43,09
13.04.2019;04:00;39,45;43,32;43,32;39,45;50,42;39,45;-;43,32;38,54;39,45;38,67;38,67;39,45;-;39,45;43,32
13.04.2019;05:00;40,93;43,3;43,3;40,93;52,44;40,93;-;43,3;39,41;40,93;39,31;39,31;40,93;-;40,93;43,3
13.04.2019;06:00;43,78;43,78;43,88;43,78;55;43,78;-;43,88;42,89;43,78;41,71;41,71;43,78;-;43,78;43,88
13.04.2019;07:00;45,1;45,1;44,99;45,1;57,72;45,1;-;44,99;46,05;45,1;44,73;46,26;45,1;-;45,1;44,99
13.04.2019;08:00;47,28;47,28;46,14;47,28;58,07;47,28;-;46,14;48,03;47,28;46,8;55,52;47,28;-;47,28;46,14
13.04.2019;09:00;46,96;46,96;45,9;46,96;58,08;46,96;-;45,9;47,77;46,96;46,66;61,41;46,96;-;46,96;45,9
13.04.2019;10:00;42,45;42,45;44,65;42,45;58,17;42,45;-;44,65;44,84;42,45;44,5;59;42,45;-;42,45;44,65
13.04.2019;11:00;39,85;42,43;44,04;42,69;56,49;39,85;-;44,04;41,66;40,42;42,8;56;40,42;-;39,85;44,04
13.04.2019;12:00;38,57;38,57;43,82;47,47;54,33;38,57;-;43,82;39,49;40,37;40,73;51,9;40,37;-;38,57;43,82
13.04.2019;13:00;38,02;38,02;43,45;43,4;52,81;38,02;-;43,45;36,13;39,12;38,25;49,08;39,12;-;37,57;43,45
13.04.2019;14:00;37,11;37,11;43,18;37,11;52,81;37,11;-;43,18;34,6;37,11;36,01;46,01;37,11;-;37,11;43,18
13.04.2019;15:00;36,42;36,42;42,96;36,42;53;36,42;-;42,96;34,28;36,42;35,5;44,96;36,42;-;36,42;42,96
13.04.2019;16:00;35,65;35,65;43,02;35,65;53,64;35,65;-;43,02;34,9;35,65;36,01;46,31;35,65;-;35,65;43,02
13.04.2019;17:00;37,83;43,46;43,46;37,83;52,81;37,83;-;43,46;38,31;37,83;38,55;48,11;37,83;-;37,83;43,46
13.04.2019;18:00;43,03;43,03;44,13;43,03;56,33;43,03;-;44,13;43,14;43,03;43,51;50,3;43,03;-;43,03;44,13
13.04.2019;19:00;46,09;46,09;44,99;46,09;59,97;46,09;-;44,99;45,76;59,97;45,83;64,51;46,09;-;46,09;44,99
13.04.2019;20:00;46,28;46,28;45,27;46,28;67,24;46,28;-;45,27;47,03;67,24;46;67,78;46,28;-;46,28;45,27
13.04.2019;21:00;43,1;43,1;44,11;44,52;58,07;45,57;-;44,11;47,1;43,44;43,17;59,19;43,44;-;45,65;44,11
13.04.2019;22:00;40,24;42,96;42,96;45,93;56,49;45,04;-;42,96;47,77;41,6;41,45;46,01;41,6;-;45,74;43,6
13.04.2019;23:00;35,08;41,47;41,47;47,68;52,81;44,64;-;41,47;47,06;38,03;37,21;37,21;38,03;-;44,97;43,21
14.04.2019;00:00;36,58;40,25;40,25;57,61;57,61;39,6;-;40,25;43,85;40,98;38;38;40,98;-;48,23;42,74
14.04.2019;01:00;35,31;38,07;38,07;47,85;54,11;40;-;38,07;42,91;37,89;36,16;36,16;37,89;-;43,54;42,51
14.04.2019;02:00;35,03;38,04;38,04;46,69;53,64;39,7;-;38,04;42,68;37,42;34,93;34,93;37,42;-;42,61;42,37
14.04.2019;03:00;36,61;38,06;38,06;43,11;52,81;36,61;-;38,06;39,36;37,96;34,72;34,72;37,96;-;38,49;42,45
14.04.2019;04:00;37,23;39,18;39,18;37,23;52,81;37,23;-;39,18;39,14;37,23;35,15;35,15;37,23;-;37,23;42,49
14.04.2019;05:00;37,01;39,49;39,49;37,45;52,81;39,7;-;39,49;39,09;37,08;34,63;34,63;37,08;-;37,76;42,6
14.04.2019;06:00;37,36;38,28;38,28;37,36;53,97;37,36;-;38,28;39,04;37,36;35,3;35,3;37,36;-;37,36;42,89
14.04.2019;07:00;38,18;38,18;38,18;38,18;53,97;38,18;-;41,42;38,69;38,18;37,99;37,99;38,18;-;38,18;43,04
14.04.2019;08:00;40,36;40,36;40,36;40,36;53,97;40,36;-;43,21;42,75;40,36;41,58;41,58;40,36;-;40,36;43,21
14.04.2019;09:00;39,76;39,76;39,76;39,76;57,61;39,76;-;43,66;40,44;39,76;42,48;42,48;39,76;-;39,76;43,66
14.04.2019;10:00;37,1;37,1;37,1;37,1;61,89;37,1;-;43,45;38,42;37,1;41,52;41,52;37,1;-;37,1;43,45
14.04.2019;11:00;36,4;36,4;36,4;36,9;59,89;39,6;-;43,13;36,99;36,47;39,09;39,09;36,47;-;37,27;43,13
14.04.2019;12:00;34,89;34,89;34,89;38,36;58,94;35;-;42,87;36,08;35,59;37,9;37,9;35,59;-;35,2;42,87
14.04.2019;13:00;33,87;33,87;33,87;34,7;54,87;39,1;-;42,65;35,17;33,97;33,6;33,6;33,97;-;35,31;42,65
14.04.2019;14:00;29,75;29,75;29,75;30,59;53,64;35;-;42,47;34,1;29,85;32,24;32,24;29,85;-;31,2;42,47
14.04.2019;15:00;28,97;28,97;28,97;30,76;53,97;40,23;-;42,31;32,42;29,19;31,4;31,4;29,19;-;32,07;42,31
14.04.2019;16:00;31,26;31,26;31,26;32,59;54,88;39,7;-;41,97;32,43;31,42;32,4;32,4;31,42;-;33,57;42,23
14.04.2019;17:00;35,04;35,04;35,04;35,11;54,3;35,5;-;42,32;37,75;35,05;35,64;35,64;35,05;-;35,17;42,32
14.04.2019;18:00;41,87;41,87;41,87;41,87;55,26;41,87;-;43,26;44,39;41,87;42;42;41,87;-;41,87;43,26
14.04.2019;19:00;44,7;44,7;44,7;44,7;58,13;44,7;-;44,7;48,49;44,7;46,2;46,2;44,7;-;44,7;44,7
14.04.2019;20:00;46,74;46,74;45,62;46,74;62;46,74;-;45,62;48,76;46,74;48;56,09;46,74;-;46,74;45,62
14.04.2019;21:00;43,28;43,28;44,41;53,86;58,71;43,28;-;44,41;48,16;45,43;45,9;48,34;45,43;-;48,35;44,41
14.04.2019;22:00;38,59;38,59;38,59;57,41;57,41;46,18;-;43,92;48,19;42,23;43,8;43,8;42,23;-;58,28;43,92
14.04.2019;23:00;38,11;38,11;38,11;51,35;52,81;45,1;-;42,23;48,04;40,95;39,97;39,97;40,95;-;47,2;43,55
15.04.2019;00:00;35,58;35,58;35,58;53,97;53,97;45,64;-;41,96;48,17;39,06;36,09;36,09;39,06;-;50,25;43,94
15.04.2019;01:00;37,11;37,11;37,11;42,97;48,4;41,61;-;41,92;47,84;38,2;34,69;34,69;38,2;-;42,84;43,23
15.04.2019;02:00;37,17;37,17;37,17;41,01;46,1;40,72;-;41,96;39,71;37,89;35,08;35,08;37,89;-;40,89;43,1
15.04.2019;03:00;38,9;38,9;38,9;38,9;41,89;38,9;-;42,24;39,58;38,9;34,57;34,57;38,9;-;38,9;43,2
15.04.2019;04:00;37,99;42,18;42,18;37,99;41,21;37,99;-;43,36;38,49;37,99;34,75;34,75;37,99;-;37,99;43,36
15.04.2019;05:00;42,6;42,6;45,1;42,6;49,5;42,6;-;45,1;43,05;42,6;39,9;39,9;42,6;-;42,6;45,1
15.04.2019;06:00;50,23;50,23;47,73;50,59;56,44;50,23;-;47,73;49,68;56,44;49,8;49,8;50,31;-;50,35;47,35
15.04.2019;07:00;58,76;58,76;58,76;59,18;62,82;58,76;-;58,76;57,32;62,82;57,75;57,75;58,86;-;58,76;50,24
15.04.2019;08:00;60,33;60,33;60,33;60,67;70;61,86;-;60,33;58,02;70;58,6;58,6;60,33;-;60,81;50,44
15.04.2019;09:00;47,29;47,29;47,29;59,84;61,85;54,84;-;47,29;52,04;61,85;52,2;52,2;50,15;-;58,81;47,29
15.04.2019;10:00;43,02;43,02;45,88;59;59;46;-;45,88;52,21;47,92;46;48,81;47,92;-;51,16;45,88
15.04.2019;11:00;40,24;42,12;44,81;52,25;56,28;41,25;-;44,81;54,03;56,28;42;45,66;47,91;-;42,92;44,81
15.04.2019;12:00;32,05;44,47;44,47;48,93;49,9;35,9;-;44,47;49,45;49,9;39;45,46;47,95;-;39,14;44,47
15.04.2019;13:00;30,43;44,31;44,31;45,77;49,9;36,5;-;44,31;48,05;49,9;36;42,57;47,99;-;37,45;44,31
15.04.2019;14:00;32,04;43,85;43,85;40,82;53,97;39;-;43,85;41,14;53,97;34,56;41,92;46,03;-;39;43,85
15.04.2019;15:00;35,67;43,62;43,62;37,52;55,07;37,26;-;43,62;38,93;55,07;34,78;41,39;42,81;-;37,26;43,62
15.04.2019;16:00;35,58;43,88;43,88;36;56,28;36,66;-;43,88;37,95;56,28;35,1;42,05;36,16;-;36;43,88
15.04.2019;17:00;40,96;40,96;44,45;40,96;56,28;40,96;-;44,45;39,92;40,96;41,37;46,02;40,96;-;40,96;44,45
15.04.2019;18:00;47,01;47,01;45,88;47,01;58,5;47,01;-;45,88;47,13;47,01;45,04;47,07;47,01;-;47,01;45,88
15.04.2019;19:00;49,27;49,27;49,27;49,27;66;49,27;-;48,09;49,01;49,27;48,7;62,41;49,27;-;49,27;46,91
15.04.2019;20:00;48,56;48,56;48,56;48,56;68;48,56;-;47,01;48,57;48,56;48,5;64,3;48,56;-;48,56;47,01
15.04.2019;21:00;45,7;45,7;45,7;45,7;63;45,7;-;45,7;48,52;45,7;45,9;48,12;45,7;-;45,7;45,7
15.04.2019;22:00;42,43;42,43;43,98;42,43;56,44;42,43;-;43,98;48,03;42,43;42,5;42,5;42,43;-;42,43;43,98
15.04.2019;23:00;34,97;34,97;34,97;44,01;54,3;36,6;-;42,92;47,57;37,03;37,5;37,5;37,03;-;38,68;42,92
16.04.2019;00:00;37,16;43,17;43,17;38,4;52,39;36,8;-;43,17;41,08;37,44;36,51;36,79;37,44;-;36,8;43,17
16.04.2019;01:00;35,85;43,05;43,05;35,91;50,29;35,81;-;43,05;39,38;35,86;35,97;35,97;35,86;-;35,8;43,05
16.04.2019;02:00;36,66;43,04;43,04;36,66;48,99;36,66;-;43,04;39,02;36,66;35,32;35,32;36,66;-;36,66;43,04
16.04.2019;03:00;36,03;43,18;43,18;36,03;51,99;36,03;-;43,18;37;36,03;35,04;35,04;36,03;-;36,03;43,18
16.04.2019;04:00;35,06;43,5;43,5;35,06;52,39;35,06;-;43,5;37,06;35,06;35,48;35,48;35,06;-;35,06;43,5
16.04.2019;05:00;37,42;40,73;44,17;37,42;55,07;37,42;-;44,17;39,11;37,42;39,15;39,95;37,42;-;37,42;44,17
16.04.2019;06:00;46,22;46,22;46,22;46,22;64,1;46,22;-;46,22;50,39;46,22;49,6;49,6;46,22;-;46,22;46,22
16.04.2019;07:00;52,06;52,06;52,06;52,06;64,05;52,06;-;50,81;54,91;64,05;53,8;67,01;52,06;-;52,06;48,61
16.04.2019;08:00;52,21;52,21;52,21;52,31;64,48;52,16;-;51,44;54,91;56,98;53,95;60,07;52,23;-;52,16;48,21
16.04.2019;09:00;46,62;46,62;46,62;54,03;60,34;46,62;-;46,62;50,93;60,34;45,6;58,87;48,88;-;51,51;46,62
16.04.2019;10:00;40,72;40,72;44,72;50,84;57,89;40,72;-;44,72;50,96;57,89;41;53,58;44,01;-;44,53;44,72
16.04.2019;11:00;35,7;35,7;44,42;50,15;56,28;36,4;-;44,42;53,03;56,28;37,9;48,86;48,9;-;41,9;44,42
16.04.2019;12:00;35,15;35,15;44,16;48,47;51,86;35,4;-;44,16;52,32;51,86;35;45,1;48,09;-;35,4;44,16
16.04.2019;13:00;32,95;32,95;44,17;44,83;51,53;35,79;-;44,17;51,71;51,53;34,43;47,89;48,08;-;35,79;44,17
16.04.2019;14:00;34,52;34,52;43,83;43,16;55,07;35,6;-;43,83;50,45;47,01;34,25;45,64;47,01;-;37,32;43,83
16.04.2019;15:00;37,02;37,02;43,58;42,15;55,96;36,87;-;43,58;47,06;45,43;36,2;47,43;45,43;-;39;43,58
16.04.2019;16:00;39,28;39,28;43,58;39,7;56,69;39,28;-;43,58;45,29;40,8;37,9;50,13;40,07;-;39,44;43,58
16.04.2019;17:00;44,5;44,5;44,5;44,5;57,2;44,5;-;44,5;49,13;46,01;43,6;56,5;44,5;-;44,5;44,5
16.04.2019;18:00;49,74;49,74;49,74;49,74;58,68;49,74;-;48,54;50,43;49,74;48;54,44;49,74;-;49,74;46,1
16.04.2019;19:00;52,95;47,46;47,46;52,95;65,25;52,95;-;47,46;52,47;65,25;50,86;67,36;52,95;-;52,95;46,81
16.04.2019;20:00;50,32;47,22;47,22;50,32;70;50,32;-;47,22;52,18;70;51;73,69;50,32;-;50,32;47,22
16.04.2019;21:00;47,94;47,94;47,69;47,94;60,57;47,94;-;46,39;50,92;60,57;47,8;64;47,94;-;47,94;46,39
16.04.2019;22:00;43,9;43,9;44,16;49,25;58;43,9;-;44,16;50,89;58;44,8;56,05;45,17;-;46,85;44,16
16.04.2019;23:00;38,8;38,8;41,94;48,01;55,1;38,8;-;41,94;50,14;41,99;40;45,07;41,99;-;45,02;41,94
17.04.2019;00:00;33,5;33,5;33,5;46,92;55,1;33,5;-;42,1;45,16;55,1;37,73;39,27;36,56;-;40,36;42,1
17.04.2019;01:00;32,99;32,99;32,99;40,96;53,53;33,7;-;41,73;38,34;50;36,41;37,28;35,87;-;38,55;41,83
17.04.2019;02:00;35,02;35,02;35,02;35,02;50;35,02;-;41,33;38,02;35,02;36,03;36,06;35,02;-;35,02;41,68
17.04.2019;03:00;35,02;35,02;35,02;35,02;49,91;35,02;-;41,92;37,78;35,02;36,06;36,06;35,02;-;35,02;41,92
17.04.2019;04:00;35,36;35,36;35,36;35,36;49,53;35,36;-;42,27;37,2;35,36;36,3;36,3;35,36;-;35,36;42,27
17.04.2019;05:00;37,94;37,94;39,08;37,94;54,23;37,94;-;43,38;38,95;54,23;38,48;45,32;37,94;-;37,94;43,38
17.04.2019;06:00;46,82;46,82;45,68;46,82;61,18;46,82;-;45,68;47,42;61,18;48,83;63,66;46,82;-;46,82;45,68
17.04.2019;07:00;50,43;50,43;50,43;50,43;68,12;50,43;-;46,7;52,32;68,12;53,52;68,78;50,43;-;50,43;46,7
17.04.2019;08:00;52,23;52,23;52,23;52,23;66;52,23;-;47,43;52,59;66;53,22;69,92;52,23;-;52,23;47,43
17.04.2019;09:00;50,4;50,4;50,4;50,4;64,01;50,4;-;46,53;49,99;64,01;49,2;65,6;50,4;-;50,4;46,53
17.04.2019;10:00;48,01;48,01;48,01;48,01;60,64;48,01;-;45,92;48,19;60,64;45,3;60,35;48,01;-;48,01;45,92
17.04.2019;11:00;39,72;39,72;39,72;43,2;60;46,05;-;44,57;44,56;60;41,44;57,48;40,88;-;46,05;44,57
17.04.2019;12:00;35,66;38,6;38,6;41,13;55,38;45,37;-;43,91;41,02;55,38;38,16;56,2;37,48;-;45,37;43,91
17.04.2019;13:00;34,09;43,27;43,27;38,5;54,47;41,89;-;43,28;39,48;54,47;36,5;54,02;35,55;-;41,86;43,28
17.04.2019;14:00;36,12;42,98;42,98;36,12;57,46;36,12;-;42,98;38,36;57,46;36,41;56,28;36,12;-;36,12;42,98
17.04.2019;15:00;35,05;42,91;42,91;35,05;57,94;35,05;-;42,91;38,64;57,94;37,31;56,19;35,07;-;35,05;42,91
17.04.2019;16:00;35,49;41,34;41,34;35,49;60,26;35,49;-;42,93;38,98;60,26;37,78;57,94;35,49;-;35,49;42,93
17.04.2019;17:00;38,73;38,73;38,73;38,73;59,92;38,73;-;43,19;40,04;59,92;41,01;58,48;38,73;-;38,73;43,19
17.04.2019;18:00;46,09;46,09;46,09;46,09;60,64;46,09;-;44,41;45,53;60,64;46,15;61,17;46,09;-;46,09;44,41
17.04.2019;19:00;49,49;49,49;49,49;49,49;67,98;49,49;-;45,12;48,05;67,98;49,19;69,97;49,49;-;49,49;45,12
17.04.2019;20:00;48,09;48,09;48,09;48,09;71,72;48,09;-;45,73;47,84;71,72;48,36;74,1;48,09;-;48,09;45,73
17.04.2019;21:00;44,83;44,83;44,83;44,83;60,73;44,83;-;44,26;44,47;60,73;45,99;62,24;44,83;-;44,83;44,26
17.04.2019;22:00;41,03;41,03;41,03;41,03;57,27;41,03;-;42,97;42,37;57,27;43,01;56,28;41,03;-;41,03;42,97
17.04.2019;23:00;37,29;40,82;40,82;37,29;54,58;37,29;-;41,8;38,61;43,79;39,16;45,69;37,29;-;37,29;41,8
18.04.2019;00:00;37,93;42,73;42,73;37,93;50,57;37,93;-;42,73;38;42,91;36,9;41,91;37,93;-;37,93;42,73
18.04.2019;01:00;37,3;42,59;42,59;37,3;48,07;37,3;-;42,59;36,21;37,3;35,49;35,75;37,3;-;37,3;42,59
18.04.2019;02:00;37,24;42,57;42,57;37,24;47,15;37,24;-;42,57;35,7;37,24;34,81;34,81;37,24;-;37,24;42,57
18.04.2019;03:00;35,02;42,71;42,71;35,02;45,76;35,02;-;42,71;37;35,02;34,02;34,02;35,02;-;35,02;42,71
18.04.2019;04:00;35,06;35,06;35,06;35,06;45,8;35,06;-;42,97;36;35,06;34,65;34,65;35,06;-;35,06;42,97
18.04.2019;05:00;38,07;38,07;38,07;38,07;48,06;38,07;-;44,04;37,54;38,07;37,9;40,41;38,07;-;38,07;44,04
18.04.2019;06:00;47,82;47,82;47,82;47,82;56,44;47,82;-;44,77;46,33;52,55;46,21;55,84;47,82;-;47,82;44,77
18.04.2019;07:00;51,95;51,95;51,95;51,95;60,02;51,95;-;45,8;49,29;60,02;49,68;65,01;51,95;-;51,95;45,8
18.04.2019;08:00;55,31;55,31;55,31;56,19;60;58,61;-;46,34;49,56;60;48,7;64;55,58;-;56,62;46,34
18.04.2019;09:00;49,93;49,93;49,93;49,93;59,97;49,93;-;45,65;46,72;59,05;46,1;57,09;49,93;-;49,93;45,65
18.04.2019;10:00;44,57;44,57;44,57;44,57;56,36;44,57;-;44,57;42,87;56,36;41,5;51,89;44,57;-;44,57;44,57
18.04.2019;11:00;40,39;40,39;40,39;40,39;52,86;40,39;-;43,63;40,14;52,86;35,9;48,62;40,39;-;40,39;43,63
18.04.2019;12:00;37,71;37,71;37,71;37,99;47,16;37,79;-;43,03;37,66;47,16;32,5;48,32;37,95;-;37,7;43,03
18.04.2019;13:00;30,13;42,3;42,3;34,93;48,41;37,4;-;42,42;38,01;48,41;32,78;48,11;37,98;-;34,34;42,42
18.04.2019;14:00;27,12;42,2;42,2;34,3;52,44;36;-;42,2;37,01;52,44;32,78;50,21;37,99;-;32,87;42,2
18.04.2019;15:00;30,14;42,09;42,09;32,67;53,42;35;-;42,09;37,13;53,42;30,61;51,89;37,92;-;32,67;42,09
18.04.2019;16:00;34,14;39,73;42,07;34,34;56,22;35;-;42,07;37,02;56,22;32,91;56,08;34,22;-;34,43;42,07
18.04.2019;17:00;39,4;39,4;42,68;39,4;56,22;39,4;-;42,68;38,1;56,22;36,9;56,95;39,4;-;39,4;42,68
18.04.2019;18:00;45,09;45,09;44,01;45,09;57,78;45,09;-;44,01;43,49;57,78;42,97;59,69;45,09;-;45,09;44,01
18.04.2019;19:00;49,31;49,31;49,31;49,31;67,98;49,31;-;44,77;46,65;67,98;46,69;68,06;49,31;-;49,31;44,77
18.04.2019;20:00;48,19;45,35;45,35;48,19;70;48,19;-;44,92;46,2;70;46,8;71,26;48,19;-;48,19;44,92
18.04.2019;21:00;44,23;44,23;44,23;44,95;60,02;45,81;-;44,23;42,65;60,02;43,56;62,04;44,54;-;45,42;44,23
18.04.2019;22:00;43,19;43,19;43,19;43,19;56,33;43,19;-;43,19;40,78;56,33;40,4;56,58;43,19;-;43,19;43,19
18.04.2019;23:00;40,96;40,96;41,39;41,39;54,16;41,65;-;41,39;37,43;54,16;36,23;46;41,14;-;41,69;41,39
19.04.2019;00:00;35,89;38,83;38,83;36,7;49,58;40,29;-;38,83;35,93;49,58;34,75;44,58;35,91;-;37,17;41,62
19.04.2019;01:00;32,54;38,1;38,1;34,12;48,74;40,28;-;38,1;34,21;47,72;32,15;36,59;33,03;-;35;41,61
19.04.2019;02:00;31,71;37,97;37,97;32,76;46,41;36,7;-;37,97;32,94;32,09;30,9;32,65;32,09;-;33,33;40,94
19.04.2019;03:00;30,87;38,03;38,03;31,55;44,73;34,1;-;38,03;32,32;31,11;30,67;31,2;31,11;-;31,93;41,01
19.04.2019;04:00;32,07;37,07;37,07;32,07;45,89;32,07;-;37,07;32,03;32,07;30,7;32,01;32,07;-;32,07;40,97
19.04.2019;05:00;33,99;40,75;40,75;34,18;47,89;34,9;-;40,75;33,03;42,01;32,25;35,53;34,06;-;34,29;41,25
19.04.2019;06:00;37,91;41,67;41,67;38,42;55,45;40,34;-;41,67;37,25;43,6;36,29;41,79;38,09;-;38,7;41,67
19.04.2019;07:00;40,5;42,68;42,68;41;56,85;42,97;-;42,68;40,15;56,85;38,87;51,87;40,69;-;41,26;42,68
19.04.2019;08:00;43,83;43,83;43,83;45,28;56,97;49,36;-;43,83;40,68;56,97;39,41;54,8;44,37;-;46,14;43,83
19.04.2019;09:00;42,68;43,73;43,73;43,81;55,95;44,49;-;43,73;38,48;48;35,1;49,08;43,1;-;44,6;43,73
19.04.2019;10:00;37,96;42,97;42,97;38,76;50,47;41,59;-;42,97;36;40,8;29,5;43,89;38,26;-;39,17;42,97
